booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-000893,CATHERINE SMITH,wilsonmatthew@webb-mendez.net,1010,new york,2023-04-25,2023-08-26,123,162.4,19975.2,N/A,N/A,False
BKG-019752,KRISTIN DAVIS,derek22@johnson.org,1068,los angeles,2024-05-21,2024-11-28,191,311.02,59404.82,paid,4,FALSE
BKG-014037,LISA WALLACE,james95@hotmail.com,1096,los angeles,2024-03-14,2024-10-09,209,382.62,79967.58,N/A,N/A,0
BKG-017710,  Heather Oneill  ,evansjohnathan@gmail.com,1002,LA,2023-06-14,2024-03-12,-1,107.42,-107.42,PENDING,6,Yes
BKG-015187,  Pam Mcknight  ,garciamichelle@burgess-davis.org,1011,los angeles,2024-12-20,2025-05-06,137,402.86,55191.82,Paid,,FALSE
BKG-002933,  Gloria Henderson  ,paulerik@johnson.org,1033,new york,2024-02-28,2024-12-20,296,99.22,29369.12,paid,5,True
BKG-014614,Julie Arnold,graykimberly@jones-shaffer.com,1045,los angeles,2023-12-21,2024-05-04,135,108.48,14644.800000000001,,,n
BKG-010937,  Michelle Odom  ,lynchjeremy@gmail.com,1090,San Francisco,08/09/2024,2024-10-07,29,434.14,12590.06,pending,6,FALSE
BKG-002986,  Gabriel Morgan  ,dbentley@hotmail.com,1097,NYC,2024-09-04,2023-10-26,-314,131.4,-41259.6,pending,-1,y
BKG-004609,,ktaylor@gmail.com,1030,los angeles,2023-04-27,2024-12-23,606,87.07,52764.42,Unpaid,,n
BKG-001129,Jody Baker MD,matthew24@yahoo.com,1038,San Francisco,2025-01-07,2025-01-07,0,137.33,0.0,PENDING,-1,TRUE
BKG-000731,  Brian Hudson  ,christopher18@gmail.com,1035,San Francisco,2023-05-16,2025-02-15,641,287.11,184037.51,N/A,N/A,True
BKG-011110,kimberly george,patriciamccarthy@yahoo.com,1066,San Fran,2023-06-30,2025-02-16,597,165.93,99060.21,N/A,4,0
BKG-003084,,dominguezanna@yahoo.com,1019,LA,2024-04-21,2024-06-23,63,447.86,28215.18,Paid,,y
BKG-007297,  Patrick Cline  ,kirk30@miles.com,1078,los angeles,2023-09-21,2025-04-10,567,367.46,208349.81999999998,pending,N/A,FALSE
BKG-004588,  Anthony Powell  ,,1011,NYC,2024-03-31,2024-09-24,177,233.1,41258.7,Unpaid,,True
BKG-012496,robert bryant,matthewharris@gmail.com,1087,San Fran,2024-09-22,2024-10-19,27,123.98,3347.46,Paid,3,1
BKG-002795,SANDRA LOPEZ,collierkara@gmail.com,1100,New York,2024-04-03,2024-05-09,36,284.31,10235.16,PENDING,-1,TRUE
BKG-007601,FREDERICK SMITH,hobbskimberly@yahoo.com,1059,new york,2024-06-17,2024-10-31,136,273.1,37141.600000000006,PENDING,,Yes
BKG-000798,ELIJAH WALL,brittanyramirez@dean.biz,1003,nyc,2024-09-07,2024-11-09,-1,105.64,-105.64,N/A,,1
BKG-000178,,kathleenbecker@hotmail.com,1019,LA,2025-02-28,2025-05-15,76,464.25,35283.0,,N/A,1
BKG-011469,JORDAN SANCHEZ,jenniferlove@knight-vazquez.com,1077,nyc,2023-09-06,2023-12-12,97,88.6,8594.199999999999,PENDING,,No
BKG-013798,FERNANDO HENRY,raymond93@baldwin.org,1003,San Francisco,2023-05-05,2023-12-31,240,178.04,42729.6,,-1,TRUE
BKG-009830,cassandra bailey,jeffreyyoung@wood-olson.com,1007,NYC,2023-05-22,2023-12-20,212,282.8,59953.600000000006,,5,1
BKG-000198,  Katherine Stark  ,combscharles@williams.com,1017,nyc,2023-06-13,2024-12-13,549,320.0,175680.0,,N/A,FALSE
BKG-014643,  Kayla Baird  ,burnsdonna@yahoo.com,1021,nyc,2025-03-07,2025-05-19,73,313.11,22857.030000000002,pending,N/A,False
BKG-012940,,buchananabigail@hotmail.com,1036,los angeles,2023-08-06,2024-12-18,500,211.94,105970.0,Unpaid,6,y
BKG-016268,jennifer gibson,austin20@smith.com,1000,NYC,2024-05-07,2024-06-11,35,134.52,4708.200000000001,,6,No
BKG-011772,Jennifer Cole,heathernorris@gmail.com,1025,New York,2023-08-29,2024-01-18,142,392.21,55693.82,Paid,3,Yes
BKG-003704,Gina Miller,sandrazimmerman@hotmail.com,1090,Los Angeles,2024-01-01,2025-04-19,474,364.68,172858.32,,-1,0
BKG-016797,,thomasmartin@leonard.com,1087,new york,2024-10-26,2025-04-23,179,78.98,14137.42,paid,6,FALSE
BKG-013277,Harold Smith,kpope@hotmail.com,1092,LA,2023-10-04,2023-12-08,65,236.29,15358.85,Paid,3,y
BKG-012857,april carter,gsmith@yahoo.com,1078,los angeles,2025-01-01,2025-01-31,30,free,error,Unpaid,N/A,0
BKG-015103,,lawrencemayo@miller-riggs.biz,1004,NYC,2023-10-22,2023-12-17,56,324.37,18164.72,paid,6,True
BKG-007533,  Beth Davis  ,berrycarlos@lopez-hutchinson.com,1055,SF,2023-06-07,2023-08-02,56,91.28,5111.68,Paid,4,n
BKG-016702,JULIA WILLIAMS,omarthompson@hotmail.com,1100,San Fran,2023-07-09,2025-03-08,608,191.81,116620.48,paid,3,n
BKG-015855,  Sue Morales  ,garciarobert@gmail.com,1002,los angeles,2024-10-01,2024-12-21,81,116.27,9417.869999999999,PENDING,2,TRUE
BKG-000066,PAUL CARROLL,smartinez@yahoo.com,1055,new york,2024-10-16,2025-03-21,156,124.86,19478.16,Paid,N/A,Yes
BKG-004712,Tracy Ellis,,1042,SF,2024-11-27,2024-11-29,2,175.35,350.7,pending,-1,n
BKG-011452,COURTNEY REYES,wmatthews@hotmail.com,1015,new york,2025-03-14,2025-05-08,55,193.99,10669.45,paid,N/A,FALSE
BKG-015689,  Cheryl Leblanc  ,mrogers@yahoo.com,1066,San Fran,2024-05-10,2025-04-29,354,466.99,165314.46,,6,n
BKG-019745,  Mr. Michael Mills  ,vmendoza@hale.net,1094,NYC,2025-03-21,2025-04-09,19,277.85,5279.150000000001,,6,1
BKG-005033,  Virginia Ford  ,dawnanderson@fox-howell.com,1095,los angeles,2025-03-26,2025-05-15,50,168.25,8412.5,pending,-1,No
BKG-006915,RAYMOND PORTER,david81@pineda.com,1015,San Fran,2024-10-05,2025-05-03,210,157.11,32993.100000000006,Paid,N/A,FALSE
BKG-002572,jacob elliott,curtis82@khan.biz,1053,nyc,2024-03-22,2024-04-24,33,238.82,7881.0599999999995,Unpaid,6,Yes
BKG-018253,LISA SWEENEY,kristylewis@gmail.com,1009,New York,2024-11-16,2024-12-25,39,387.76,15122.64,,6,1
BKG-004249,michael george,sarahjenkins@gmail.com,1064,New York,2023-08-02,2023-11-05,95,264.19,25098.05,N/A,3,No
BKG-006222,HAROLD BROWN,fischeralexandria@koch.org,1092,San Fran,2025-03-28,2025-05-15,48,481.66,23119.68,PENDING,,No
BKG-000787,Diane Horton,udavis@glenn.com,1015,San Fran,2024-04-11,2024-08-16,127,111.57,14169.39,N/A,N/A,No
BKG-003332,,gonzalezscott@schroeder-gordon.biz,1057,New York,2024-01-27,2024-12-18,326,350.36,114217.36,,,No
BKG-015463,Julie Delgado,akennedy@gmail.com,1013,San Fran,2023-07-04,2024-04-03,274,204.81,56117.94,N/A,,True
BKG-006008,Sabrina Bradley,eking@hotmail.com,1015,New York,2025-04-05,2025-05-09,34,161.62,5495.08,N/A,N/A,1
BKG-008334,michelle mejia,allenkaitlin@gmail.com,1044,New York,2024-06-23,2025-01-20,211,80.98,17086.780000000002,N/A,1,1
BKG-016655,KRISTEN STOKES,carpentergina@keller-miller.biz,1010,nyc,2025-03-20,2025-04-15,26,421.17,10950.42,Paid,1,FALSE
BKG-018503,,nicolewhite@gmail.com,1043,NYC,2024-03-28,2025-05-17,415,72.97,30282.55,N/A,,0
BKG-013448,,josephcole@barrett.com,1018,new york,2024-03-16,2024-10-10,208,129.6,26956.8,,2,1
BKG-018714,,courtneystephenson@yahoo.com,1015,new york,2025-01-04,2025-02-10,37,427.95,15834.15,PENDING,6,No
BKG-001191,CHARLES WALSH,kkidd@singh-reynolds.com,1093,SF,2023-08-11,2023-09-13,33,139.48,4602.839999999999,,,Yes
BKG-012478,Sherry Juarez,gonzalessamuel@gmail.com,1017,new york,2025-02-14,02-15-2025,1,384.66,384.66,PENDING,4,TRUE
BKG-000515,Melanie Williams,pbishop@yahoo.com,1082,los angeles,2024-01-07,2024-08-03,209,340.78,71223.01999999999,PENDING,,1
BKG-004476,Amanda Livingston,grossashley@barber-rodriguez.biz,1011,new york,2025-04-02,2025-05-16,44,261.46,11504.24,N/A,3,No
BKG-010232,,kennedybrian@walsh.biz,1078,Los Angeles,2024-02-14,2024-12-05,295,415.72,122637.40000000001,Paid,N/A,n
BKG-016954,SHERRY BUTLER,jonathan66@rodriguez.com,1016,SF,2023-12-05,04-10-2025,492,99.63,49017.96,pending,-1,n
BKG-017389,  Christie Nicholson  ,sergiomiranda@gmail.com,1015,new york,2023-10-20,2023-06-04,-138,394.58,-54452.04,Paid,N/A,No
BKG-014622,,riverarussell@hotmail.com,1045,SF,2023-07-30,12-08-2023,131,122.59,16059.29,N/A,5,y
BKG-006191,NATALIE SOSA,heidi36@hotmail.com,1075,San Fran,2024-05-21,2025-02-01,256,327.39,83811.84,Paid,6,TRUE
BKG-014175,  Cindy Stevens  ,diana53@gmail.com,1096,SF,2025-01-28,2025-03-06,37,104.4,3862.8,N/A,,1
BKG-007237,MICHAEL RODRIGUEZ,nicolemartin@barajas-gonzales.org,1069,los angeles,2023-07-03,2024-08-05,399,477.84,190658.16,Unpaid,-1,TRUE
BKG-005753,,gsmith@schmidt.com,1022,New York,2024-12-24,2025-05-02,129,392.47,50628.630000000005,pending,,No
BKG-002068,Jennifer Ramirez,,1085,new york,2025-03-12,2025-04-28,47,396.82,18650.54,,6,No
BKG-010133,,jfarmer@gmail.com,1090,NYC,2023-11-11,2024-05-19,190,438.07,83233.3,pending,3,FALSE
BKG-008236,mark huff,nancytaylor@fuller-henderson.com,1046,New York,2023-05-30,2023-08-17,79,415.43,32818.97,PENDING,N/A,No
BKG-016252,  Kevin Gordon  ,juliewagner@hotmail.com,1093,New York,2024-11-03,2024-12-03,30,,error,paid,N/A,1
BKG-015905,kimberly hoffman,lbrown@ryan.net,1049,LA,2024-07-18,2024-09-27,71,348.12,24716.52,pending,6,1
BKG-001462,michelle moore,,1095,nyc,2023-04-22,2024-02-25,309,489.52,151261.68,Paid,N/A,n
BKG-015207,  Brittany Stevens  ,albert87@wood.net,1065,New York,2023-06-24,2025-03-29,644,86.16,55487.04,pending,-1,n
BKG-004576,WILLIAM SPARKS,mark65@gmail.com,1025,San Fran,2023-04-25,2024-07-18,450,346.45,155902.5,paid,-1,1
BKG-009856,,fgrant@jones.com,1065,New York,2023-10-27,2024-12-05,405,228.16,92404.8,,4,y
BKG-009165,JESSICA CLARK,carol94@smith.com,1073,new york,2024-03-24,2024-06-07,75,443.29,33246.75,paid,N/A,True
BKG-007349,,matthew42@gmail.com,1038,nyc,2024-02-19,2024-02-20,1,304.44,304.44,PENDING,,True
BKG-004818,JENNIFER BROWN,steven60@gmail.com,1094,new york,2024-04-17,2024-09-16,152,436.13,66291.76,N/A,-1,y
BKG-017257,Ralph Horn,hannah26@gmail.com,1034,SF,2023-12-19,2024-08-31,256,327.61,83868.16,Paid,,y
BKG-000220,Erin Hogan,garciajeffrey@stone.info,1028,SF,2024-02-06,2024-12-05,303,427.65,129577.95,Unpaid,-1,0
BKG-012632,ALICE HARRIS,omarclarke@hotmail.com,1060,San Francisco,2025-01-25,2025-05-13,108,440.71,47596.68,,-1,0
BKG-017099,,swansonsamantha@schroeder.net,1065,San Francisco,2024-01-29,2025-04-01,428,401.81,171974.68,Unpaid,,1
BKG-004248,GARY CHAPMAN,hdrake@davis.net,1023,SF,2023-10-20,2024-02-19,122,432.69,52788.18,PENDING,1,FALSE
BKG-006487,BRIAN LEWIS,michellejohnson@chavez.com,1012,new york,2023-12-12,2024-01-13,32,260.21,8326.72,N/A,N/A,0
BKG-007036,,johnsonandrew@yahoo.com,1014,San Francisco,2023-11-23,2024-10-20,332,136.62,45357.840000000004,N/A,,0
BKG-009456,TAMMY BROWN,carlos98@yahoo.com,1005,San Francisco,2024-09-19,2025-01-25,128,196.81,25191.68,paid,4,0
BKG-012433,April Lucas,oelliott@farmer.com,1065,New York,2024-02-08,2024-09-13,218,164.6,35882.799999999996,,6,Yes
BKG-005650,Sandy Ryan,sylvia53@yahoo.com,1025,new york,2024-04-09,2024-09-02,146,323.57,47241.22,pending,-1,No
BKG-018728,CYNTHIA KOCH,daymichael@yahoo.com,1079,los angeles,2024-09-07,2025-03-19,193,469.99,90708.07,Unpaid,-1,True
BKG-006898,  Michael Harmon  ,robinsonnicole@gmail.com,1015,New York,2024-03-25,2025-01-15,296,137.34,40652.64,N/A,2,No
BKG-017401,Scott Reyes,santiagokathy@davila.com,1009,NYC,2023-07-12,2023-12-17,158,385.1,60845.8,Unpaid,6,False
BKG-002881,Robin Love,masseythomas@brown-page.com,1075,LA,2023-07-20,2024-04-29,284,270.53,76830.51999999999,,N/A,Yes
BKG-017020,Travis Lawson,antonio02@jones.com,1092,San Fran,2023-12-08,2025-03-13,461,210.86,97206.46,paid,N/A,n
BKG-000901,  Cindy Bradley  ,annacruz@hotmail.com,1092,Los Angeles,2023-10-03,2023-10-03,0,190.22,0.0,paid,5,Yes
BKG-007164,Toni Fleming,ronaldcaldwell@bailey-patel.org,1092,SF,2023-07-05,10-10-2023,97,128.85,12498.449999999999,PENDING,6,False
BKG-011594,melissa kim,fdennis@yahoo.com,1040,San Fran,2023-12-16,2023-12-20,4,239.61,958.44,Paid,4,True
BKG-002181,,cruzkatelyn@zavala-hansen.com,1022,San Fran,2024-09-26,2024-12-23,88,157.65,13873.2,Paid,,Yes
BKG-008488,,cbailey@fox.com,1095,SF,2024-03-23,2024-10-07,198,478.52,94746.95999999999,Paid,N/A,1
BKG-009713,tara frye,gpetersen@mcdonald.com,1082,SF,2024-10-28,2025-01-27,91,167.05,15201.550000000001,PENDING,2,False
BKG-008219,,wfuentes@miller.com,1075,new york,2023-05-05,2025-04-19,715,329.23,235399.45,paid,,y
BKG-016775,,lindanielsen@brown.com,1095,Los Angeles,2025-01-30,2025-03-19,48,82.0,3936.0,Paid,2,TRUE
BKG-018947,,hmacdonald@gmail.com,1059,LA,2023-11-28,2023-12-04,6,234.05,1404.3000000000002,Unpaid,-1,0
BKG-006772,Anthony Stevenson,,1042,new york,2024-10-25,2025-05-14,201,237.02,47641.020000000004,pending,N/A,n
BKG-005938,,bwalker@yahoo.com,1100,San Francisco,2023-09-24,2024-09-19,361,445.81,160937.41,,-1,TRUE
BKG-014436,NICOLE CARTER,brian67@hotmail.com,1037,NYC,2023-11-03,2024-05-20,199,438.52,87265.48,PENDING,-1,1
BKG-014678,JEFFREY CASTRO,,1047,San Francisco,2025-01-10,2025-01-15,5,424.81,2124.05,PENDING,-1,Yes
BKG-011440,david roberts,lawsonsamuel@vasquez-hall.com,1042,los angeles,2024-03-03,2024-11-13,255,409.47,104414.85,paid,6,Yes
BKG-019154,  Tamara Rush  ,ustewart@yahoo.com,1061,los angeles,2023-07-15,2023-12-04,142,77.53,11009.26,N/A,,y
BKG-016172,ADRIENNE CUEVAS,patricia51@yahoo.com,1076,new york,2024-03-25,2024-12-07,257,188.22,48372.54,,,True
BKG-019635,  Carlos Morgan  ,tsanchez@tucker.com,1003,New York,2024-04-25,2024-07-16,82,276.96,22710.719999999998,Unpaid,,True
BKG-007257,anthony anderson,blee@gmail.com,1052,SF,2023-06-22,2024-05-07,seven,393.06,error,Unpaid,,No
BKG-002580,  Ms. Ashley Smith DVM  ,ericfields@russo-barnett.com,1076,los angeles,2023-12-20,2024-12-03,349,96.1,33538.9,,-1,False
BKG-007966,jonathan sanchez,crystaldixon@gmail.com,1053,new york,2023-11-06,07-23-2024,260,421.56,109605.6,paid,-1,y
BKG-017089,chelsea brady,whitekenneth@gmail.com,1045,Los Angeles,2024-08-02,2025-04-23,264,185.93,49085.520000000004,paid,2,TRUE
BKG-002156,jennifer olson,amanda14@petersen.com,1065,LA,2023-06-29,2025-01-14,565,196.75,111163.75,Paid,5,TRUE
BKG-004340,sandra reyes,tyronegreen@butler.com,1010,LA,2025-01-05,2025-01-20,15,300.9,4513.5,paid,5,No
BKG-009562,,ericdouglas@hotmail.com,1056,nyc,2024-06-03,2024-06-03,0,256.25,0.0,paid,,FALSE
BKG-007643,joshua garcia,leonardsnyder@glover.com,1094,NYC,2023-12-31,2024-01-03,3,free,error,Paid,-1,TRUE
BKG-013743,  Adam Morales  ,bstanton@green.com,1005,SF,2024-01-15,2025-04-20,461,205.97,94952.17,PENDING,,n
BKG-001073,,dillonharvey@greene.biz,1063,San Francisco,2023-05-09,2024-01-16,252,331.23,83469.96,,,1
BKG-004530,  Dawn Nelson  ,caleb40@goodwin.net,1099,New York,2023-11-28,2024-12-31,399,272.67,108795.33,,6,0
BKG-003159,,zoehoover@allen.com,1057,San Francisco,2023-07-15,2023-10-10,87,321.13,27938.31,pending,-1,1
BKG-018786,Ricky Stewart,lyonsaustin@yahoo.com,1054,SF,2024-12-03,2025-02-26,85,358.13,30441.05,Unpaid,N/A,1
BKG-002987,KARA BROWN,daniel05@hotmail.com,1099,nyc,2025-02-06,2025-05-01,84,419.43,35232.12,paid,1,False
BKG-001882,SHAWN CASTRO,whitejustin@nunez.net,1026,LA,2024-01-31,2024-10-30,273,,error,pending,N/A,True
BKG-005974,  Robyn Johnson  ,,1016,NYC,2023-12-13,2025-04-27,501,331.93,166296.93,Paid,N/A,n
BKG-003729,,fischertina@hotmail.com,1018,New York,2023-04-25,2024-03-29,339,143.82,48754.979999999996,paid,,FALSE
BKG-000490,laura davis,bryantgabrielle@hotmail.com,1094,NYC,2024-12-07,2025-03-07,90,409.79,36881.1,PENDING,,True
BKG-001181,,sherryscott@hotmail.com,1099,San Fran,2024-10-28,2025-03-31,154,96.01,14785.54,,6,No
BKG-001375,  Ryan Guzman  ,jamescolleen@gmail.com,1095,Los Angeles,2023-12-30,2024-02-03,35,59.66,2088.1,Unpaid,2,True
BKG-005014,STEVEN IBARRA,angelavilla@miller.org,1045,los angeles,18/11/2023,2025-01-11,420,445.37,187055.4,paid,,False
BKG-016234,  George Colon  ,james54@pennington.com,1058,nyc,2024-01-27,2024-07-29,184,132.96,24464.640000000003,paid,N/A,y
BKG-004758,PAMELA LOZANO,hibarra@lopez.biz,1093,SF,2023-06-22,2024-05-07,320,193.87,62038.4,pending,,No
BKG-010304,Kaylee Rivera,jserrano@robinson-barr.com,1000,San Francisco,2023-12-21,2025-03-22,457,50.42,23041.940000000002,Paid,6,Yes
BKG-006040,ALYSSA STEWART,perezjeanette@yahoo.com,1025,San Francisco,2024-02-28,2024-12-29,305,218.36,66599.8,Paid,2,y
BKG-002841,mr. martin bishop,jasminepotter@meadows.com,1070,NYC,2024-05-19,2023-05-05,-380,360.99,-137176.2,,N/A,0
BKG-004180,MARY STEWART,camposronald@moss-hoover.org,1093,SF,04/03/2024,2024-04-07,34,263.17,8947.78,PENDING,6,1
BKG-004086,alyssa morris,victoriasmith@terry-henry.com,1082,nyc,2023-08-08,2024-12-07,487,258.73,126001.51000000001,Unpaid,N/A,FALSE
BKG-013958,Kendra Wilson,michael52@hotmail.com,1063,New York,2024-12-24,2025-04-01,98,143.22,14035.56,pending,2,1
BKG-002887,Justin Green,ronalderickson@gmail.com,1033,New York,2024-07-30,2024-10-17,79,488.19,38567.01,N/A,6,False
BKG-008876,tami curtis,christinekennedy@hotmail.com,1092,new york,2024-04-08,2024-08-24,138,431.99,59614.62,paid,6,False
BKG-012271,  John Cunningham  ,dgonzalez@yahoo.com,1082,Los Angeles,2023-12-23,2024-06-10,170,184.26,31324.199999999997,Unpaid,N/A,n
BKG-006671,LAURA COOPER,jessica81@yahoo.com,1000,San Francisco,2023-12-14,2024-08-16,246,466.12,114665.52,Paid,6,Yes
BKG-014997,,singhkrista@stevens.info,1078,LA,2023-08-15,2024-04-01,230,270.22,62150.600000000006,Unpaid,,FALSE
BKG-009211,Dominique Harris,johncarrillo@harvey.com,1048,SF,2024-08-20,2025-02-18,182,220.61,40151.020000000004,pending,3,y
BKG-019679,karen fitzgerald,andre74@yahoo.com,1069,New York,2025-03-07,2025-03-24,17,189.94,3228.98,Paid,,y
BKG-012581,Frederick Pena,tammy92@hotmail.com,1037,nyc,2025-03-17,2025-04-02,16,74.82,1197.12,paid,6,0
BKG-005602,JEREMY MOORE,sheri69@hotmail.com,1005,Los Angeles,2024-10-04,2024-12-16,73,380.29,27761.170000000002,paid,,False
BKG-016318,RUSSELL HALL,,1040,San Francisco,2024-07-20,2024-09-15,57,322.51,18383.07,Paid,1,TRUE
BKG-013921,Aimee Lawrence,haroldstephenson@powell.com,1087,San Francisco,2023-07-13,2023-07-13,0,431.14,0.0,N/A,6,No
BKG-005730,mary watson,ztorres@gmail.com,1084,San Francisco,2023-09-27,2024-07-14,291,452.75,131750.25,N/A,4,1
BKG-014745,angela guzman,vwolfe@nolan.org,1032,New York,2024-03-09,2025-04-28,415,214.06,88834.9,PENDING,6,Yes
BKG-005296,  Nichole Anderson  ,wobrien@mueller-moore.com,1054,SF,2023-07-12,2023-08-08,27,400.85,10822.95,PENDING,6,Yes
BKG-012979,KIMBERLY GLENN,pgonzalez@quinn.com,1076,SF,2023-04-27,2023-10-19,175,278.46,48730.5,paid,,Yes
BKG-019078,STEPHANIE MOON,burgessdouglas@smith-johns.org,1010,Los Angeles,2025-01-06,2025-03-08,61,196.99,12016.390000000001,pending,4,n
BKG-018251,MRS. SYLVIA RUIZ DDS,phyllislynch@hotmail.com,1015,LA,2023-05-07,2024-10-12,524,189.94,99528.56,PENDING,,Yes
BKG-010171,Nathan Mora,alexandriamay@black.biz,1023,los angeles,2023-10-14,2025-04-20,554,222.47,123248.38,pending,3,FALSE
BKG-010065,lucas osborne,adrian67@yahoo.com,1034,New York,2025-03-09,2025-04-08,30,202.82,6084.599999999999,paid,N/A,FALSE
BKG-011538,DANNY KNIGHT,kgeorge@malone.com,1087,San Francisco,2023-05-03,2024-07-08,432,460.83,199078.56,paid,N/A,n
BKG-007669,ASHLEY BROWN,bryansantos@norton.com,1010,San Francisco,2023-11-16,2023-12-17,31,118.31,3667.61,pending,N/A,True
BKG-006869,  Cindy Morrow  ,bmcdonald@yahoo.com,1059,LA,2024-09-30,2024-10-24,24,393.81,9451.44,pending,4,True
BKG-017433,  Timothy Brown  ,bturner@black-wells.org,1072,los angeles,2025-04-06,2025-05-01,25,108.16,2704.0,PENDING,,0
BKG-012992,,kirsten88@hotmail.com,1011,Los Angeles,2023-05-14,2024-09-08,483,153.86,74314.38,Paid,,n
BKG-010472,  Zachary Brock  ,evansdarrell@hotmail.com,1013,nyc,2023-07-23,02-26-2025,584,249.47,145690.48,N/A,1,True
BKG-009943,LEE MCCULLOUGH,andrewmoody@kidd.com,1015,San Francisco,28/10/2023,2024-01-19,83,222.68,18482.440000000002,pending,6,n
BKG-009643,heather richardson,collinselizabeth@gmail.com,1097,nyc,2023-07-04,2024-04-11,282,127.05,35828.1,PENDING,2,No
BKG-014892,  Christian Stanton  ,brownbarbara@hotmail.com,1084,NYC,09/05/2023,02-19-2024,286,122.66,35080.76,Unpaid,,y
BKG-012661,Paige Jackson DDS,,1046,LA,2025-02-11,2025-04-06,54,407.54,22007.16,PENDING,2,FALSE
BKG-005600,  Kelly Boyle  ,fpeterson@trujillo-thompson.com,1085,los angeles,2025-02-10,2025-02-10,0,439.4,0.0,Paid,,y
BKG-006681,,lopezjeffery@evans-russell.com,1035,NYC,2024-09-05,2025-04-03,210,54.81,11510.1,Paid,,No
BKG-005428,Michele Miller,susan55@baker.net,1036,new york,2025-03-09,2025-05-16,68,313.97,21349.960000000003,N/A,N/A,True
BKG-009190,GEOFFREY CARRILLO,jenniferyates@nolan-lee.com,1087,San Francisco,2024-04-09,2024-08-26,139,93.75,13031.25,pending,5,y
BKG-003786,Mark Long,,1097,San Francisco,2025-01-06,2025-04-15,99,434.15,42980.85,N/A,,1
BKG-001784,,xhall@hotmail.com,1013,los angeles,2023-10-05,2024-07-07,276,229.44,63325.44,PENDING,3,n
BKG-007116,,jennifer92@hotmail.com,1092,Los Angeles,2024-09-27,2024-10-29,32,217.87,6971.84,Paid,3,n
BKG-004683,,ashley52@garcia.net,1024,SF,23/03/2024,2024-04-27,35,262.58,9190.3,paid,1,y
BKG-010046,Angela Parsons,jamesjuan@yahoo.com,1044,San Fran,2024-01-27,08-29-2024,215,69.63,14970.449999999999,,-1,Yes
BKG-016871,Danielle Burgess,robertsashley@valdez.com,1005,San Fran,2023-11-24,2024-12-26,398,93.34,37149.32,pending,N/A,TRUE
BKG-002038,Christopher Turner,,1074,new york,2023-10-05,2023-12-19,75,328.31,24623.25,Paid,N/A,No
BKG-009281,Nicole Duran,anthony90@gmail.com,1063,Los Angeles,2023-09-15,2025-04-24,587,300.9,176628.3,,3,TRUE
BKG-017851,Chelsea Short,lmartin@gmail.com,1015,NYC,2023-12-28,2025-03-15,443,186.55,82641.65000000001,paid,,y
BKG-012435,karla hughes,amandahendricks@gmail.com,1064,los angeles,2023-08-22,12-03-2023,103,276.68,28498.04,Unpaid,6,Yes
BKG-014991,CHRISTOPHER MONROE,icole@quinn.biz,1082,SF,2023-07-23,2023-10-11,80,390.48,31238.4,,2,0
BKG-007876,,ahood@collins-barker.com,1031,new york,2024-04-01,2024-07-11,101,89.31,9020.31,paid,4,TRUE
BKG-003340,DESIREE CLARK,hjimenez@gmail.com,1078,San Francisco,2023-08-11,2023-11-03,84,446.14,37475.76,Paid,3,0
BKG-019986,  Nicole Fleming  ,trujilloangela@evans.com,1032,Los Angeles,2024-12-01,2025-01-30,60,222.7,13362.0,pending,N/A,n
BKG-005911,  Julie Walker  ,khart@harris.net,1065,LA,2023-10-04,2024-03-09,157,488.11,76633.27,PENDING,N/A,False
BKG-013722,,martinadam@henry-pham.info,1026,NYC,2024-12-31,2025-01-17,17,311.58,5296.86,Unpaid,6,1
BKG-016874,  Craig Kerr  ,nunezbrenda@gmail.com,1061,los angeles,2023-08-08,2024-03-23,228,342.11,78001.08,pending,6,y
BKG-008514,,emilykeller@hotmail.com,1018,New York,2024-02-06,2025-03-26,414,N/A,error,paid,6,0
BKG-002031,,bradleymitchell@hotmail.com,1072,LA,2024-08-03,2024-11-20,109,323.4,35250.6,PENDING,N/A,True
BKG-007235,joshua medina,,1041,los angeles,2024-08-14,2024-10-17,64,415.95,26620.8,PENDING,6,FALSE
BKG-012755,,laura60@hotmail.com,1094,SF,2025-03-26,2025-04-01,6,158.71,952.26,,N/A,Yes
BKG-015327,Eric Clark,russellchavez@gmail.com,1064,new york,2023-05-18,2023-06-15,28,456.06,12769.68,Paid,6,TRUE
